client_id,nom_client,genre_client,date_naissance,adresse_email,num_tel_mobile,adresse_physique,identifiant_national,type_abonnement,plan_tarifaire,date_debut_abonnement,statut_actif,moyen_paiement,facture_moyenne_mensuelle,satisfaction_client,date_consentement,consentement_marketing,optout_marketing,tenure_jours,tenure_mois,duree_appel_totale_sec,duree_appel_moyenne_sec,nb_appels,sms_total,data_totale_gb,data_moyenne_gb,nb_evenements_data_cdr,nb_evenements_total,recence_cdr_jours,nb_sessions,duree_session_moyenne_sec,duree_session_totale_sec,taux_cookies,recence_session_jours,zone_reseau_principale,qualite_signal_dominante,latitude_moyenne,longitude_moyenne,churn,data_manquante,satisfaction_manquante,nb_reclamations,reclamation_manquante,data_mois_M,data_mois_M1,tendance_data_pct,ratio_sms_appels,ratio_data_voix,score_qualite_zone,score_frustration
247,Client_247,Homme,2002-02-27,client_247@outlook.fr,21649127747,Adresse_247,13846230,Offre Prépayée,Forfait Mobile (Mixte),2022-05-21,True,ticket_recharge,21.93,1.0,,False,False,956,31,1413.0,117.75,12.0,9.0,94.99,7.306923076923076,13.0,34.0,1.0,6,964.5,5787,0.5,25,URBAIN,Excellent,36.73642825,10.357771,0,0,0,5.0,0,4.89,18.05,-72.91,0.75,68.8392,9,25.0
248,Client_248,Homme,1946-11-30,client_248@outlook.fr,21698337694,Adresse_248,3118433,Offre à Facture,Forfait Illimité,2021-10-02,True,ticket_recharge,32.68,2.0,2022-06-18,True,False,1187,38,0.0,0.0,0.0,0.0,651.1,40.69375,16.0,51.0,11.0,8,429.5,3436,0.5,247,SUBURBAIN,Bon,35.27007271428572,9.688042428571428,0,0,0,1.0,0,8.67,7.19,20.58,0.0,100.0,4,4.0
249,Client_249,Homme,1964-09-04,client_249@yahoo.com,21659921334,Adresse_249,16553535,Offre Prépayée,Forfait Mobile (Mixte),2021-04-17,False,prelevement_bancaire,6.69,2.0,2021-04-17,True,False,1355,44,1295.0,215.83333333333331,6.0,5.0,9.19,4.595,2.0,13.0,24.0,2,57.0,114,0.5,302,URBAIN,Excellent,36.564932,10.3011785,0,0,0,2.0,0,2.1,7.09,-70.38,0.8333,7.2668,9,8.0
250,Client_250,Homme,1984-09-25,client_250@gmail.com,21694817242,Adresse_250,14678621,Offre Prépayée,Forfait Mobile (Mixte),2020-05-30,True,ticket_recharge,16.55,1.0,2020-08-08,True,False,1677,55,1962.0,140.14285714285714,14.0,10.0,148.41,13.491818181818182,11.0,35.0,67.0,5,370.8,1854,1.0,159,RURAL,Bon,33.1701222,8.5040142,0,0,0,3.0,0,51.03,1.93,200.0,0.7143,77.4576,2,15.0
251,Client_251,Femme,1983-02-14,client_251@gmail.com,21625990488,Adresse_251,7227018,Offre Prépayée,Forfait Mobile (Mixte),2020-04-13,False,prelevement_bancaire,6.03,1.0,2024-06-03,True,True,1724,56,441.0,110.25,4.0,2.0,3.99,3.99,1.0,7.0,28.0,2,121.0,242,1.0,20,URBAIN,Excellent,36.835397,10.37901,0,0,0,3.0,0,3.99,0.0,,0.5,9.2648,9,15.0
252,Client_252,Femme,1990-12-10,client_252@outlook.fr,21651239968,Adresse_252,7971138,Offre Prépayée,Offre Classique,2023-08-14,True,especes,24.8,5.0,2024-02-18,True,True,506,16,613.0,153.25,4.0,7.0,0.0,0.0,0.0,21.0,0.0,10,280.3,2803,0.7,11,URBAIN,Excellent,36.447147,10.2932341,0,0,0,0.0,0,0.0,0.0,0.0,1.75,0.0,9,0.0
253,Client_253,Femme,1965-04-06,client_253@gmail.com,21693592536,Adresse_253,19607009,Offre Prépayée,Forfait Mobile (Mixte),2020-09-19,True,ticket_recharge,12.81,4.0,2021-07-06,True,True,1565,51,2776.0,231.33333333333331,12.0,9.0,53.05,6.6312500000000005,8.0,29.0,15.0,2,169.0,338,1.0,719,SUBURBAIN,Bon,34.9468773,9.4007862,0,0,0,2.0,0,12.07,11.81,2.2,0.75,19.5689,4,4.0
254,Client_254,Homme,1956-06-03,client_254@outlook.fr,21696504381,Adresse_254,9547900,Offre Prépayée,Offre Classique,2023-12-01,True,especes,7.35,1.0,2020-05-30,True,False,397,13,2066.0,688.6666666666666,3.0,4.0,0.0,0.0,0.0,13.0,293.0,3,455.0,1365,0.6666666666666666,50,URBAIN,Excellent,36.2157018,10.3242762,1,0,0,3.0,0,0.0,0.0,0.0,1.3333,0.0,9,15.0
255,Client_255,Femme,1956-12-09,client_255@yahoo.com,21645414084,Adresse_255,8545189,Offre Prépayée,Forfait Illimité,2020-12-11,True,ticket_recharge,11.19,4.0,2021-08-20,True,False,1482,48,0.0,0.0,0.0,0.0,420.29,30.020714285714288,14.0,43.0,51.0,6,248.16666666666663,1489,0.8333333333333334,251,URBAIN,Excellent,36.202936875,10.309568625,0,0,0,1.0,0,25.19,32.98,-23.62,0.0,100.0,9,2.0
256,Client_256,Femme,1951-11-08,client_256@outlook.fr,21654878363,Adresse_256,19852545,Offre Prépayée,Offre Classique,2021-09-15,False,ticket_recharge,43.1,1.0,2022-07-03,True,True,1204,39,235.0,78.33333333333333,3.0,2.0,0.0,0.0,0.0,5.0,350.0,3,373.3333333333333,1120,0.6666666666666666,19,SUBURBAIN,Excellent,34.944003333333335,9.248281333333331,1,0,0,4.0,0,0.0,0.0,0.0,0.6667,0.0,6,20.0
257,Client_257,Femme,1991-10-28,client_257@outlook.fr,21622027557,Adresse_257,13681206,Offre Prépayée,Offre Classique,2022-10-13,True,ticket_recharge,24.38,3.0,2023-06-13,True,True,811,26,2788.0,253.45454545454547,11.0,9.0,0.0,0.0,0.0,23.0,11.0,11,298.1818181818182,3280,0.8181818181818182,44,RURAL,Bon,32.8319628,8.6002611,0,1,0,1.0,0,0.0,0.0,0.0,0.8182,0.0,2,3.0
258,Client_258,Femme,1997-06-23,client_258@yahoo.com,21646898885,Adresse_258,17643433,Offre à Facture,Offre Classique,2022-05-30,True,ticket_recharge,41.97,1.0,,False,False,947,31,1713.0,244.7142857142857,7.0,7.0,0.0,0.0,0.0,17.0,16.0,3,714.3333333333334,2143,0.3333333333333333,34,URBAIN,Excellent,36.84324516666667,10.307820333333334,0,0,0,5.0,0,0.0,0.0,0.0,1.0,0.0,9,25.0
259,Client_259,Femme,1960-01-09,client_259@gmail.com,21658601723,Adresse_259,11237199,Offre Prépayée,Forfait Mobile (Mixte),2023-12-30,True,ticket_recharge,17.38,5.0,2020-05-03,True,False,368,12,1640.0,234.28571428571428,7.0,9.0,92.31,10.256666666666668,9.0,25.0,105.0,6,129.83333333333334,779,0.6666666666666666,176,SUBURBAIN,Bon,35.10021883333334,9.8185035,1,0,0,0.0,0,17.81,15.85,12.37,1.2857,57.6375,4,0.0
260,Client_260,Homme,1967-10-28,client_260@outlook.fr,21696688238,Adresse_260,13857281,Offre Prépayée,Offre Classique,2022-06-15,True,ticket_recharge,14.66,2.0,,False,False,931,30,1941.0,176.45454545454547,11.0,3.0,0.0,0.0,0.0,20.0,0.0,11,289.0,3179,0.4545454545454545,178,RURAL,Faible,30.877898285714284,8.530418,0,0,0,3.0,0,0.0,0.0,0.0,0.2727,0.0,1,12.0
261,Client_261,Homme,2003-06-30,client_261@outlook.fr,21697703560,Adresse_261,13274316,Offre Prépayée,Forfait Mobile (Mixte),2023-08-20,False,ticket_recharge,5.47,1.0,,False,False,500,16,530.0,176.66666666666666,3.0,1.0,0.0,0.0,0.0,4.0,325.0,1,41.0,41,0.0,228,RURAL,Faible,30.794274,9.447561,1,0,0,8.0,0,0.0,0.0,0.0,0.3333,0.0,1,40.0
262,Client_262,Femme,1957-04-19,client_262@yahoo.com,21622785559,Adresse_262,11751518,Offre Prépayée,Forfait Mobile (Mixte),2020-09-10,True,ticket_recharge,9.75,2.0,2021-07-05,True,True,1574,51,2270.0,174.6153846153846,13.0,13.0,109.39,9.944545454545452,11.0,37.0,82.0,9,297.44444444444446,2677,0.7777777777777778,162,URBAIN,Excellent,36.356943625,10.40169725,0,0,0,2.0,0,1.35,13.73,-90.17,1.0,49.346,9,8.0
263,Client_263,Femme,1975-06-23,client_263@gmail.com,21641533634,Adresse_263,11513313,Offre Prépayée,Offre Classique,2021-03-28,True,prelevement_bancaire,6.56,1.0,2022-01-04,True,False,1375,45,939.0,93.9,10.0,3.0,0.0,0.0,0.0,15.0,70.0,4,558.5,2234,0.25,52,SUBURBAIN,Bon,35.053555,9.848631833333334,0,0,0,,1,0.0,0.0,0.0,0.3,0.0,4,
264,Client_264,Femme,1965-12-13,client_264@outlook.fr,21699578845,Adresse_264,3332214,Offre Prépayée,Forfait Mobile (Mixte),2022-11-26,True,ticket_recharge,15.33,4.0,2022-12-27,True,False,767,25,2099.0,123.47058823529412,17.0,6.0,153.91,17.10111111111111,9.0,32.0,42.0,12,504.9166666666667,6059,0.75,53,URBAIN,Bon,0.0,0.0,0,0,0,1.0,0,20.47,1.42,200.0,0.3529,75.0852,6,2.0
265,Client_265,Homme,1999-10-25,client_265@yahoo.com,21645623636,Adresse_265,6081820,Offre Prépayée,Forfait Mobile (Mixte),2023-03-29,True,ticket_recharge,14.42,3.0,2024-02-25,True,False,644,21,1573.0,143.0,11.0,5.0,37.8,4.7250000000000005,8.0,24.0,7.0,11,268.90909090909093,2958,0.6363636363636364,31,RURAL,Faible,32.131931333333334,8.861322333333334,0,0,0,1.0,0,9.14,2.47,200.0,0.4545,24.6072,1,3.0
266,Client_266,Homme,1948-03-13,client_266@outlook.fr,21698556855,Adresse_266,3250397,Offre Prépayée,Offre Classique,2022-10-11,False,ticket_recharge,8.78,2.0,,False,False,813,26,984.0,492.0,2.0,2.0,0.0,0.0,0.0,5.0,81.0,2,91.5,183,0.5,100,URBAIN,Excellent,36.003008,10.31753,0,0,0,3.0,0,0.0,0.0,0.0,1.0,0.0,9,12.0
267,Client_267,Femme,1947-11-29,client_267@tunisietelecom.tn,21642406368,Adresse_267,9291860,Offre Prépayée,Offre Classique,2023-12-22,True,ticket_recharge,,1.0,2020-06-02,True,False,376,12,538.0,134.5,4.0,7.0,0.0,0.0,0.0,16.0,175.0,10,448.5,4485,0.7,292,URBAIN,Bon,36.49099388888889,10.142584222222222,1,0,0,,1,0.0,0.0,0.0,1.75,0.0,6,
268,Client_268,Homme,1995-10-06,client_268@yahoo.com,21626785267,Adresse_268,9843026,Offre Prépayée,Offre Classique,2023-06-10,False,ticket_recharge,48.07,2.0,2023-11-12,True,False,571,18,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,342.0,1,64.0,64,1.0,364,SUBURBAIN,Excellent,34.98189425,9.216977,1,0,0,,1,0.0,0.0,0.0,20.0,0.0,6,
269,Client_269,Homme,2003-12-28,client_269@gmail.com,21642224744,Adresse_269,8726360,Offre Prépayée,Offre Classique,2023-01-27,True,prelevement_bancaire,6.2,4.0,2023-02-11,True,False,705,23,2398.0,239.8,10.0,5.0,0.0,0.0,0.0,19.0,3.0,6,335.0,2010,0.6666666666666666,12,URBAIN,Excellent,36.93561875,10.34567225,0,0,0,1.0,0,0.0,0.0,0.0,0.5,0.0,9,2.0
270,Client_270,Femme,1975-08-06,client_270@gmail.com,21655862894,Adresse_270,12472542,Offre Prépayée,Offre Classique,2022-03-26,True,ticket_recharge,6.66,2.0,2023-03-15,True,True,1012,33,2727.0,272.7,10.0,4.0,0.0,0.0,0.0,23.0,14.0,11,202.45454545454547,2227,0.9090909090909092,106,URBAIN,Bon,36.420518571428566,10.327242571428572,0,0,0,4.0,0,0.0,0.0,0.0,0.4,0.0,6,16.0
271,Client_271,Homme,1957-12-13,client_271@gmail.com,21643131018,Adresse_271,5473014,Offre à Facture,Forfait Illimité,2020-07-26,False,ticket_recharge,75.4,1.0,,False,False,1620,53,0.0,0.0,0.0,0.0,32.879999999999995,16.439999999999998,2.0,5.0,49.0,1,287.0,287,0.0,102,URBAIN,Bon,36.113600000000005,10.1179585,0,0,0,7.0,0,19.7,13.18,49.47,0.0,100.0,6,35.0
272,Client_272,Homme,1970-08-06,client_272@gmail.com,21629210710,Adresse_272,1562621,Offre Prépayée,Offre Classique,2023-02-28,True,especes,22.76,3.0,2023-04-15,True,False,673,22,1466.0,183.25,8.0,8.0,0.0,0.0,0.0,22.0,9.0,6,200.66666666666663,1204,1.0,7,RURAL,Faible,32.487931333333336,8.637165666666666,0,0,0,3.0,0,0.0,0.0,0.0,1.0,0.0,1,9.0
273,Client_273,Femme,1959-08-10,client_273@outlook.fr,21694489429,Adresse_273,15808163,Offre Prépayée,Forfait Mobile (Mixte),2021-02-07,True,especes,129.82,3.0,2021-10-15,True,False,1424,46,1329.0,120.8181818181818,11.0,14.0,87.42,12.48857142857143,7.0,32.0,93.0,7,421.57142857142856,2951,0.7142857142857143,600,URBAIN,Bon,36.228142250000005,10.4264875,1,0,0,1.0,0,28.87,17.78,62.37,1.2727,67.3575,6,3.0
274,Client_274,Homme,1969-06-08,client_274@outlook.fr,21627888260,Adresse_274,17284851,Offre Prépayée,Offre Classique,2020-05-31,False,ticket_recharge,4.59,1.0,2020-12-03,True,False,1676,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,372.0,1116,1.0,659,SUBURBAIN,Faible,35.4235428,9.5414352,0,1,0,5.0,0,0.0,0.0,0.0,0.0,0.0,2,25.0
275,Client_275,Homme,1956-11-09,client_275@gmail.com,21691294746,Adresse_275,12195885,Offre Prépayée,Offre Classique,2020-02-23,True,ticket_recharge,7.12,5.0,,False,False,1774,58,1832.0,203.55555555555557,9.0,8.0,0.0,0.0,0.0,24.0,81.0,5,267.6,1338,0.4,46,URBAIN,Excellent,36.4433848,10.3097373,0,0,0,,1,0.0,0.0,0.0,0.8889,0.0,9,
276,Client_276,Femme,1963-08-16,client_276@gmail.com,21656432019,Adresse_276,14898190,Offre Prépayée,Forfait Mobile (Mixte),2023-02-17,False,ticket_recharge,14.25,2.0,2023-03-19,True,False,684,22,699.0,233.0,3.0,2.0,7.46,3.73,2.0,7.0,36.0,3,119.33333333333331,358,1.0,148,URBAIN,Excellent,36.717496,10.3971075,0,0,0,3.0,0,5.53,1.93,186.53,0.6667,10.9285,9,12.0
277,Client_277,Homme,1958-04-09,client_277@gmail.com,21622702159,Adresse_277,14388445,Offre Prépayée,Forfait Mobile (Mixte),2021-09-19,True,ticket_recharge,94.55,1.0,2022-06-05,True,True,1200,39,2596.0,199.69230769230768,13.0,13.0,46.55,7.758333333333332,6.0,32.0,32.0,5,755.4,3777,0.6,125,SUBURBAIN,Bon,35.28861742857143,9.692538714285714,0,0,0,,1,5.640000000000001,7.11,-20.68,1.0,18.3618,4,
278,Client_278,Homme,1963-06-07,client_278@outlook.fr,21644802177,Adresse_278,9197590,Offre Prépayée,Offre Classique,2021-08-09,False,ticket_recharge,17.14,2.0,,False,False,1241,40,9.0,9.0,1.0,1.0,0.0,0.0,0.0,4.0,145.0,3,514.6666666666666,1544,0.6666666666666666,773,SUBURBAIN,Excellent,35.060107,9.710611,1,0,0,7.0,0,0.0,0.0,0.0,1.0,0.0,6,28.0
279,Client_279,Femme,1987-01-29,client_279@gmail.com,21659512558,Adresse_279,19066513,Offre Prépayée,Offre Classique,2020-04-08,False,ticket_recharge,16.36,2.0,2023-12-30,True,False,1729,56,57.0,28.5,2.0,2.0,0.0,0.0,0.0,6.0,32.0,2,249.0,498,1.0,120,URBAIN,Bon,0.0,0.0,0,0,0,,1,0.0,0.0,0.0,1.0,0.0,6,
280,Client_280,Femme,1992-06-20,client_280@gmail.com,21652153224,Adresse_280,13584182,Offre Prépayée,Offre Classique,2020-01-22,True,prelevement_bancaire,6.71,4.0,,False,False,1806,59,1201.0,171.57142857142858,7.0,7.0,0.0,0.0,0.0,20.0,0.0,10,394.0,3940,0.1,9,URBAIN,Bon,36.575964,10.482294666666666,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,6,0.0
281,Client_281,Femme,1951-12-15,client_281@tunisietelecom.tn,21693650235,Adresse_281,5363089,Offre Prépayée,Offre Classique,2023-12-09,False,especes,33.4,1.0,,False,False,389,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1640.0,3,121.33333333333331,364,0.6666666666666666,295,SUBURBAIN,Bon,35.4953305,9.14988625,1,0,0,6.0,0,0.0,0.0,0.0,20.0,0.0,4,30.0
282,Client_282,Homme,1964-04-27,client_282@tunisietelecom.tn,21625740039,Adresse_282,13797921,Offre Prépayée,Offre Classique,2020-09-10,True,ticket_recharge,79.73,1.0,,False,False,1574,51,982.0,140.28571428571428,7.0,6.0,0.0,0.0,0.0,18.0,33.0,10,188.8,1888,0.3,82,URBAIN,Bon,36.500318400000005,10.2305918,0,0,0,,1,0.0,0.0,0.0,0.8571,0.0,6,
283,Client_283,Femme,1976-07-13,client_283@gmail.com,21659299350,Adresse_283,9657768,Offre à Facture,Offre Classique,2023-06-04,False,ticket_recharge,13.23,2.0,,False,False,577,18,315.0,315.0,1.0,0.0,0.0,0.0,0.0,2.0,167.0,3,147.33333333333334,442,0.3333333333333333,12,URBAIN,Bon,36.648705,10.210071,1,0,0,7.0,0,0.0,0.0,0.0,0.0,0.0,6,28.0
284,Client_284,Homme,1976-06-20,client_284@yahoo.com,21693303554,Adresse_284,11441904,Offre Prépayée,Offre Classique,2023-02-09,True,ticket_recharge,5.54,3.0,,False,False,692,22,807.0,161.4,5.0,10.0,0.0,0.0,0.0,22.0,36.0,11,286.3636363636364,3150,0.4545454545454545,39,URBAIN,Excellent,36.47002755555556,10.259286444444443,0,0,0,0.0,0,0.0,0.0,0.0,2.0,0.0,9,0.0
285,Client_285,Femme,1949-03-23,client_285@gmail.com,21695020120,Adresse_285,6092792,Offre Prépayée,Forfait Mobile (Mixte),2021-05-24,True,ticket_recharge,19.95,5.0,,False,False,1318,43,1235.0,137.22222222222223,9.0,9.0,114.2,12.68888888888889,9.0,27.0,49.0,7,411.0,2877,0.2857142857142857,475,SUBURBAIN,Bon,35.32159371428572,9.512606285714286,0,0,0,0.0,0,32.480000000000004,2.13,200.0,1.0,94.6889,4,0.0
286,Client_286,Homme,1983-03-27,client_286@tunisietelecom.tn,21653676517,Adresse_286,7612208,Offre Prépayée,Offre Classique,2023-12-10,True,ticket_recharge,44.48,4.0,,False,False,388,12,1693.0,241.8571428571429,7.0,5.0,0.0,0.0,0.0,17.0,278.0,6,447.8333333333333,2687,0.0,580,SUBURBAIN,Excellent,35.108701499999995,9.6689325,1,0,0,0.0,0,0.0,0.0,0.0,0.7143,0.0,6,0.0
287,Client_287,Femme,1993-02-13,client_287@yahoo.com,21658331006,Adresse_287,18587676,Offre Prépayée,Offre Classique,2023-11-27,True,especes,50.19,2.0,,False,False,401,13,2207.0,275.875,8.0,4.0,0.0,0.0,0.0,19.0,124.0,8,388.625,3109,0.5,118,URBAIN,Excellent,36.58190144444445,10.321428333333332,1,0,0,2.0,0,0.0,0.0,0.0,0.5,0.0,9,8.0
288,Client_288,Femme,1962-04-15,client_288@yahoo.com,21629329442,Adresse_288,11837393,Offre Prépayée,Offre Classique,2022-07-02,True,ticket_recharge,43.8,4.0,2022-08-09,True,False,914,30,654.0,93.42857142857144,7.0,4.0,0.0,0.0,0.0,14.0,9.0,5,135.6,678,1.0,43,URBAIN,Bon,36.4776532,10.368945,0,1,0,2.0,0,0.0,0.0,0.0,0.5714,0.0,6,4.0
289,Client_289,Femme,1997-03-14,client_289@gmail.com,21629831924,Adresse_289,16134544,Offre Prépayée,Forfait Mobile (Mixte),2022-05-27,False,ticket_recharge,20.58,2.0,2023-03-26,True,False,950,31,4.0,4.0,1.0,1.0,40.07,10.0175,4.0,6.0,64.0,1,30.0,30,1.0,360,SUBURBAIN,Excellent,35.3061665,9.846699,0,0,0,4.0,0,2.54,12.93,-80.36,1.0,10257.92,6,16.0
290,Client_290,Femme,1994-01-28,client_290@tunisietelecom.tn,21647168563,Adresse_290,6305431,Offre Prépayée,Forfait Mobile (Mixte),2020-12-03,False,especes,,1.0,2021-01-10,True,False,1490,48,224.0,112.0,2.0,4.0,3.02,3.02,1.0,7.0,50.0,4,325.0,1300,1.0,554,URBAIN,Excellent,36.626863,10.19165,0,0,0,5.0,0,3.02,0.0,,2.0,13.8057,9,25.0
291,Client_291,Homme,1982-10-21,client_291@tunisietelecom.tn,21646429219,Adresse_291,13263429,Offre Prépayée,Offre Classique,2022-04-01,False,ticket_recharge,8.07,1.0,2022-08-10,True,False,1006,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,896.0,2,119.5,239,0.5,93,URBAIN,Excellent,,,1,0,0,,1,0.0,0.0,0.0,0.0,0.0,9,
292,Client_292,Femme,1971-03-26,client_292@yahoo.com,21692888806,Adresse_292,3938687,Offre à Facture,Forfait Mobile (Mixte),2023-04-01,True,ticket_recharge,12.26,1.0,2023-04-30,True,False,641,21,2832.0,166.58823529411765,17.0,16.0,128.1,18.3,7.0,41.0,0.0,7,456.7142857142857,3197,0.7142857142857143,182,RURAL,Bon,32.2081675,8.18750325,0,0,0,13.0,0,40.8,15.26,167.37,0.9412,46.3186,2,65.0
293,Client_293,Femme,1993-08-06,client_293@gmail.com,21623148091,Adresse_293,6153435,Offre Prépayée,Offre Classique,2022-08-14,True,ticket_recharge,21.4,3.0,2023-01-18,True,False,871,28,1481.0,123.41666666666669,12.0,5.0,0.0,0.0,0.0,23.0,63.0,10,426.9,4269,0.6,232,SUBURBAIN,Bon,34.721691500000006,9.237191,0,0,0,,1,0.0,0.0,0.0,0.4167,0.0,4,
294,Client_294,Homme,1968-10-18,client_294@outlook.fr,21622760462,Adresse_294,4689024,Offre Prépayée,Offre Classique,2020-06-09,True,ticket_recharge,19.19,1.0,2021-03-13,True,False,1667,54,820.0,82.0,10.0,9.0,0.0,0.0,0.0,23.0,49.0,14,346.5,4851,0.8571428571428571,82,URBAIN,Excellent,36.47253527272728,10.292284181818182,0,0,0,7.0,0,0.0,0.0,0.0,0.9,0.0,9,35.0
295,Client_295,Femme,1965-07-09,client_295@outlook.fr,21645058848,Adresse_295,4702418,Offre Prépayée,Offre Classique,2022-03-11,True,prelevement_bancaire,33.43,2.0,,False,False,1027,33,987.0,141.0,7.0,3.0,0.0,0.0,0.0,12.0,18.0,12,224.16666666666663,2690,0.25,99,URBAIN,Excellent,36.449553,9.93542125,0,0,0,4.0,0,0.0,0.0,0.0,0.4286,0.0,9,16.0
296,Client_296,Homme,1956-10-22,client_296@tunisietelecom.tn,21641809178,Adresse_296,4641771,Offre Prépayée,Offre Classique,2021-02-01,True,ticket_recharge,55.79,3.0,,False,False,1430,46,2476.0,165.06666666666666,15.0,8.0,0.0,0.0,0.0,29.0,20.0,10,270.2,2702,0.8,5,URBAIN,Bon,36.403976285714286,10.449088714285711,0,0,0,1.0,0,0.0,0.0,0.0,0.5333,0.0,6,3.0
297,Client_297,Femme,1948-08-17,client_297@outlook.fr,21655777402,Adresse_297,15079441,Offre Prépayée,Forfait Mobile (Mixte),2023-07-24,True,ticket_recharge,53.54,2.0,2024-02-11,True,True,527,17,1614.0,146.72727272727272,11.0,10.0,88.51,8.046363636363639,11.0,32.0,13.0,6,207.5,1245,0.6666666666666666,64,URBAIN,Excellent,36.190311,10.20941975,0,0,0,,1,8.55,24.78,-65.5,0.9091,56.155,9,
298,Client_298,Femme,1953-08-08,client_298@tunisietelecom.tn,21658486327,Adresse_298,7775602,Offre à Facture,Forfait Mobile (Mixte),2022-03-26,False,ticket_recharge,120.73,1.0,2022-05-30,True,False,1012,33,750.0,250.0,3.0,3.0,2.77,2.77,1.0,7.0,57.0,2,108.5,217,0.5,124,URBAIN,Bon,36.53364266666667,10.401696333333334,0,0,0,5.0,0,2.77,0.0,,1.0,3.782,6,25.0
299,Client_299,Femme,1999-05-28,client_299@tunisietelecom.tn,21641721037,Adresse_299,3188370,Offre Prépayée,Offre Classique,2020-06-15,True,prelevement_bancaire,19.88,5.0,,False,False,1661,54,2086.0,149.0,14.0,4.0,0.0,0.0,0.0,25.0,17.0,12,748.4166666666666,8981,0.4166666666666667,1,URBAIN,Excellent,36.567516,10.245438375,0,0,0,0.0,0,0.0,0.0,0.0,0.2857,0.0,9,0.0
300,Client_300,Homme,1949-12-16,client_300@tunisietelecom.tn,21697417954,Adresse_300,7985945,Offre Prépayée,Offre Classique,2023-03-04,True,ticket_recharge,16.61,4.0,2023-06-19,True,False,669,21,708.0,101.14285714285714,7.0,7.0,0.0,0.0,0.0,19.0,32.0,8,260.375,2083,0.75,22,URBAIN,Bon,,,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,6,0.0
